Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_3",40050,"Parametric","",10,166.5,"uA",60.4023,87.4922,75.1511,5.3652,90,0,0.106632,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_3",40090,"Parametric","",-14,11,"uA",-2.60471,-1.43201,-1.85528,0.388935,90,0,0.106632,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_20",40020,"Parametric","",10,166.5,"uA",94.7136,132.807,114.6,7.14,90,0,0.106632,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_20",40060,"Parametric","",10,166.5,"uA",87.2556,3347.67,138.191,342.152,89,1,0.106632,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_20",40100,"Parametric","",-14,11,"uA",-9.9999e+10,-1.29755,-1.1111e+09,1.05408e+10,89,1,0.106632,***
"Output_disabled_leakage","IVINVDD0_VIN_3",40130,"Parametric","",10,166.5,"uA",60.6468,319.306,74.3191,26.5707,89,1,0.106632,***
"Output_disabled_leakage","IOFFVDD0_VIN_3",40150,"Parametric","",-14,11,"uA",-4.99818,-1.19155,-1.59853,0.48345,90,0,0.106632,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_3",40030,"Parametric","",10,166.5,"uA",130.543,163.773,146.654,7.06938,90,0,0.106632,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_3",40070,"Parametric","",10,166.5,"uA",64.0647,86.3159,73.4674,5.00849,90,0,0.106632,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_3",40110,"Parametric","",-14,11,"uA",-4.99969,-1.40345,-1.91574,0.507934,90,0,0.106632,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_20",40040,"Parametric","",10,166.5,"uA",121.811,157.839,141.214,7.02073,90,0,0.106632,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_20",40080,"Parametric","",10,166.5,"uA",90.3336,3345.91,136.54,342.131,89,1,0.106632,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_20",40120,"Parametric","",-14,11,"uA",-9.9999e+10,-1.1751,-1.1111e+09,1.05408e+10,89,1,0.106632,***
"Output_disabled_leakage","IVINVDD0_VIN_20",40140,"Parametric","",10,166.5,"uA",105.606,135.44,118.544,5.56484,90,0,0.106632,***
"Output_disabled_leakage","IOFFVDD0_VIN_20",40160,"Parametric","",-14,11,"uA",-4.99736,-1.70196,-2.07008,0.357331,90,0,0.106632,***
"EN_pullup_resistor","EN0V_PULLUP_RES",50010,"Parametric","",155,230,"Kohm",179.572,200.825,190.651,7.11625,89,0,0.0282265,***
"EN_pullup_resistor","EN1V_PULLUP_RES",50020,"Parametric","",155,230,"Kohm",180.57,202.089,191.767,7.23929,89,0,0.0282265,***
"EN_pullup_resistor","EN0V_Current",50030,"Parametric","",-11,-7,"uA",-10.0238,-8.96301,-9.45442,0.354769,89,0,0.0282265,***
"EN_pullup_resistor","EN1V_Current",50040,"Parametric","",-5.5,-3,"uA",-4.43041,-3.95866,-4.17764,0.158599,89,0,0.0282265,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_1mA",60030,"Parametric","",-331,-205,"mV",-267.799,-265.453,-266.364,0.474299,89,0,0.0565038,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_10mA",60040,"Parametric","",-340,-205,"mV",-329.706,-328.089,-328.773,0.292215,89,0,0.0565038,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_100mA",60050,"Parametric","",-331,-205,"mV",-209.114,-205.807,-207.334,0.707366,89,0,0.0565038,***
"Nominal_Input_pin_Leakages","LEAKAGE",70010,"Parametric","",10,40,"uA",24.1897,27.3645,25.7626,1.04023,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70060,"Parametric","",-0.2,0.2,"uA",0.0071847,0.022162,0.0118653,0.00308658,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70020,"Parametric","",-0.5,0.5,"uA",-0.0887183,0.0867436,-0.00281799,0.0329188,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70040,"Parametric","",24,50,"uA",25.9404,29.1488,27.2447,0.906184,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70030,"Parametric","",14,25,"uA",15.5232,16.7284,16.2871,0.345058,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70080,"Parametric","",-0.2,0.5,"uA",-0.0264426,0.150592,0.0499977,0.038313,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70050,"Parametric","",20,70,"uA",48.722,56.7345,51.8325,2.18814,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE",70070,"Parametric","",5,40,"uA",26.2513,28.5614,27.5876,0.568504,89,0,0.113527,***
"Nominal_Input_pin_Leakages","LEAKAGE_2V",70090,"Parametric","",-0.5,0.5,"uA",-0.0580667,0.0936773,0.010417,0.0347777,89,0,0.113527,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_3",80001,"Parametric","",10,130,"uA",92.2522,109.383,100.961,3.90879,89,0,0.490717,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_3",80005,"Parametric","",10,75,"uA",50.2504,57.8044,54.0825,1.63357,89,0,0.490717,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_20",80010,"Parametric","",10,150,"uA",93.5895,113.669,105.337,3.91285,89,0,0.490717,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_20",80014,"Parametric","",10,120,"uA",81.5904,99.9356,91.523,3.71515,89,0,0.490717,***
"Output_enabled_leakage","IVDD_VDD_20_Vin_3",80011,"Parametric","",10,150,"uA",109.561,133.833,124.1,4.63832,89,0,0.490717,***
"Output_enabled_leakage","IVIN_VDD_20_Vin_3",80015,"Parametric","",10,75,"uA",49.4928,57.0929,53.4432,1.50396,89,0,0.490717,***
"Output_enabled_leakage","IVDD_VDD_20_Vin_20",80012,"Parametric","",10,175,"uA",110.804,137.655,128.068,5.97184,89,0,0.490717,***
"Output_enabled_leakage","IVIN_VDD_20_Vin_20",80016,"Parametric","",10,120,"uA",81.1517,97.3511,90.8811,3.83378,89,0,0.490717,***
"SCAN","Scan_test",330010,"Functional","_rdi_burst_SCAN_bk4_mp",***,***," ",***,***,***,***,89,0,0.0384891,***
"Logic","Logic_test",340010,"Functional","_rdi_burst_Logic_bk6_mp",***,***," ",***,***,***,***,88,1,0.275663,***
"Vreftrim","VBIAS_VALUE_CODE0",180020,"Parametric","",1.5,2.5,"V",1.85932,1.98858,1.93247,0.0246804,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE1",180030,"Parametric","",1.5,2.5,"V",1.87719,2.00748,1.95117,0.0249209,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE2",180040,"Parametric","",1.5,2.5,"V",1.89603,2.0278,1.971,0.0252219,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE3",180050,"Parametric","",1.5,2.5,"V",1.91487,2.04783,1.99055,0.0254999,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE4",180060,"Parametric","",1.5,2.5,"V",1.93394,2.06912,2.01097,0.0258123,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE5",180070,"Parametric","",1.5,2.5,"V",1.95295,2.08875,2.03044,0.0260524,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE6",180080,"Parametric","",1.5,2.5,"V",1.97224,2.10913,2.05008,0.0263177,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE7",180090,"Parametric","",1.5,2.5,"V",1.9908,2.12882,2.06955,0.0266001,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE8",180100,"Parametric","",1.5,2.5,"V",2.00992,2.15085,2.0904,0.0269442,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE9",180110,"Parametric","",1.5,2.5,"V",2.02871,2.17043,2.10986,0.0271754,84,0,0.849359,***
"Vreftrim","VBIAS_VALUE_CODE10",180120,"Parametric","",1.5,2.5,"V",2.04754,2.1908,2.12948,0.0275221,84,0,0.849359,***
