Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_VOLH_R","VOL_VCCY_3.00_IOL_8.00",24410350,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.67,"V",0.346818,0.354886,0.352492,0.00278279,38.0324,42.2229,38.0324,1,0,0,17.95,608.696
"A244_VOLH_R","VOH_VCCY_3.00_IOH_-8.00",24410360,"Parametric","AP54RHC244_TRUTH_TABLE",2.3,3,"V",2.63214,2.67338,2.64941,0.0141444,8.23438,8.23438,8.26214,1,0,0,8.22,608.696
"A244_VOLH_R","VOL_VCCY_4.50_IOL_8.00",24410370,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.51,"V",0.285373,0.292833,0.290742,0.0026834,27.2363,36.1161,27.2363,1,0,0,18.73,608.696
"A244_VOLH_R","VOH_VCCY_4.50_IOH_-8.00",24410380,"Parametric","AP54RHC244_TRUTH_TABLE",3.97,4.5,"V",4.20266,4.24194,4.21905,0.0134419,6.17594,6.17594,6.96705,1,0,0,8.904,608.696
"A244_VOLH_R","VOL_VCCY_3.00_IOL_16.00",24410390,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.13,"V",0.739212,0.758987,0.752628,0.00663248,18.9659,37.8254,18.9659,1,0,0,7.955,608.696
"A244_VOLH_R","VOH_VCCY_3.00_IOH_-16.00",24410400,"Parametric","AP54RHC244_TRUTH_TABLE",1.71,3,"V",2.23049,2.32156,2.26915,0.0312375,5.96664,5.96664,7.79886,1,0,0,8.66,608.696
"A244_VOLH_R","VOL_VCCY_3.60_IOL_16.00",24410410,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.13,"V",0.648809,0.665807,0.66075,0.00590386,26.4939,37.3061,26.4939,1,0,0,17.976,608.696
"A244_VOLH_R","VOH_VCCY_3.60_IOH_-16.00",24410420,"Parametric","AP54RHC244_TRUTH_TABLE",2.31,3.6,"V",2.92153,3.00651,2.95729,0.0290975,7.36272,7.4152,7.36272,1,0,0,9.045,608.696
"A244_VOLH_R","VOL_VCCY_4.50_IOL_16.00",24410430,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.07,"V",0.582243,0.597859,0.5934,0.005558,28.5834,35.5884,28.5834,1,0,0,17.75,608.696
"A244_VOLH_R","VOH_VCCY_4.50_IOH_-16.00",24410440,"Parametric","AP54RHC244_TRUTH_TABLE",3.45,4.5,"V",3.89813,3.97955,3.93218,0.0278177,5.77781,5.77781,6.80409,1,0,0,8.092,608.696
"A244_VOLH_R","VOL_VCCY_4.50_IOL_24.00",24410450,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.27,"V",0.896579,0.921595,0.914296,0.00875639,13.5407,34.8049,13.5407,1,0,0,6.127,608.696
"A244_VOLH_R","VOH_VCCY_4.50_IOH_-24.00",24410460,"Parametric","AP54RHC244_TRUTH_TABLE",3.14,4.5,"V",3.58112,3.7081,3.63457,0.043343,3.80352,3.80352,6.65569,1,0,0,7.9,608.696
"A244_VOLH_R","VOL_VCCY_5.50_IOL_24.00",24410470,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.27,"V",0.833257,0.856603,0.849998,0.00833841,16.7898,33.9792,16.7898,1,0,0,17.878,608.696
"A244_VOLH_R","VOH_VCCY_5.50_IOH_-24.00",24410480,"Parametric","AP54RHC244_TRUTH_TABLE",4.23,5.5,"V",4.66234,4.78433,4.71342,0.041655,3.86842,3.86842,6.29441,1,0,0,8.535,608.696
"A244_VOLH_R","VOL_VCCY_2.30_IOL_0.10",24410490,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.03,"V",0.005059,0.005293,0.00515462,9.03342e-05,91.6795,***,91.6795,1,0,0,8.026,608.696
"A244_VOLH_R","VOH_VCCY_2.30_IOH_-0.10",24410500,"Parametric","AP54RHC244_TRUTH_TABLE",2.2,***,"V",2.29416,2.29456,2.29434,0.000148978,***,211.089,***,1,0,0,8.03,608.696
"A244_VOLH_R","VOL_VCCY_2.30_IOL_1.00",24410510,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.09,"V",0.049664,0.050575,0.050268,0.000322987,41.0048,***,41.0048,1,0,0,6.046,608.696
"A244_VOLH_R","VOH_VCCY_2.30_IOH_-1.00",24410520,"Parametric","AP54RHC244_TRUTH_TABLE",2.15,***,"V",2.24643,2.25138,2.2485,0.00167612,***,19.5897,***,1,0,0,8.052,608.696
"A244_VOLH_R","VOL_VCCY_3.00_IOL_0.10",24410530,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.03,"V",0.004268,0.00449,0.00440025,7.18963e-05,118.688,***,118.688,1,0,0,17.502,608.696
"A244_VOLH_R","VOH_VCCY_3.00_IOH_-0.10",24410540,"Parametric","AP54RHC244_TRUTH_TABLE",2.9,***,"V",2.99466,2.99512,2.99486,0.000157232,***,201.114,***,1,0,0,7.878,608.696
"A244_VOLH_R","VOL_VCCY_3.00_IOL_1.00",24410550,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.09,"V",0.04204,0.04295,0.0426541,0.000311702,50.6316,***,50.6316,1,0,0,6.029,608.696
"A244_VOLH_R","VOH_VCCY_3.00_IOH_-1.00",24410560,"Parametric","AP54RHC244_TRUTH_TABLE",2.85,***,"V",2.95439,2.9593,2.95648,0.001658,***,21.4082,***,1,0,0,7.913,608.696
"A244_VOLH_R","VOL_VCCY_4.50_IOL_0.10",24410570,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.03,"V",0.003694,0.003864,0.00377425,5.94661e-05,147.007,***,147.007,1,0,0,17.791,608.696
"A244_VOLH_R","VOH_VCCY_4.50_IOH_-0.10",24410580,"Parametric","AP54RHC244_TRUTH_TABLE",4.4,***,"V",4.49438,4.49494,4.49461,0.000184093,***,171.316,***,1,0,0,8.005,608.696
"A244_VOLH_R","VOL_VCCY_4.50_IOL_1.00",24410590,"Parametric","AP54RHC244_TRUTH_TABLE",***,0.09,"V",0.03544,0.03639,0.0360794,0.000325521,55.2147,***,55.2147,1,0,0,7.572,608.696
"A244_VOLH_R","VOH_VCCY_4.50_IOH_-1.00",24410600,"Parametric","AP54RHC244_TRUTH_TABLE",4.35,***,"V",4.46135,4.46629,4.4635,0.00165943,***,22.7988,***,1,0,0,8.669,608.696
"A244_VOLH_R","VOL_VCCY_1.40_IOL_1.00",24410626,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.1,"V",0.080955,0.082183,0.0816195,0.000372019,16.4691,73.132,16.4691,1,0,0,8.38,608.696
"A244_VOLH_R","VOH_VCCY_1.40_IOH_-1.00",24410628,"Parametric","AP54RHC244_TRUTH_TABLE",1.25,1.4,"V",1.31599,1.32126,1.3183,0.00175835,12.948,12.948,15.4878,1,0,0,8.653,608.696
"A244_VOLH_R","VOL_VCCY_1.40_IOL_2.00",24410630,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.275,"V",0.171074,0.173885,0.172821,0.000886072,38.4388,65.014,38.4388,1,0,0,7.307,608.696
"A244_VOLH_R","VOH_VCCY_1.40_IOH_-2.00",24410632,"Parametric","AP54RHC244_TRUTH_TABLE",1.15,1.4,"V",1.22631,1.23719,1.23071,0.00397221,6.77269,6.77269,14.2064,1,0,0,8.58,608.696
"A244_IILH_140_R","passCurrentLow_uA",24410710,"Parametric","AP54RHC244_TRUTH_TABLE",-0.05,0.05,"uA",-0.001,0,-0.0006,0.000516398,31.8876,31.8876,32.6622,1,0,0,83.928,86.658
"A244_IILH_140_R","passCurrentHigh_uA",24410720,"Parametric","AP54RHC244_TRUTH_TABLE",-0.1,0.1,"uA",-0.001,0.001,-0.0002,0.000632456,52.5992,52.5992,52.81,1,0,0,0.031,86.658
"A244_IILH_550_R","passCurrentLow_uA",24410690,"Parametric","AP54RHC244_TRUTH_TABLE",-0.05,0.05,"uA",-0.001,0,-0.0009,0.000316228,51.7559,51.7559,53.6533,1,0,0,90.097,92.111
"A244_IILH_550_R","passCurrentHigh_uA",24410700,"Parametric","AP54RHC244_TRUTH_TABLE",-0.22,0.22,"uA",-0.001,0.011,0.0022,0.00388158,18.7037,19.0816,18.7037,1,0,0,0.01,92.111
"A244_IOZLH_140_R","passCurrentLow_uA",24410770,"Parametric","AP54RHC244_TRUTH_TABLE",-0.2,0.2,"uA",0,0,0,0,***,***,***,1,0,0,81.863,83.949
"A244_IOZLH_140_R","passCurrentHigh_uA",24410780,"Parametric","AP54RHC244_TRUTH_TABLE",-0.2,0.6,"uA",0,0.001,0.000125,0.000353553,188.68,188.68,565.568,1,0,0,0.011,83.949
"A244_IOZLH_550_R","passCurrentLow_uA",24410750,"Parametric","AP54RHC244_TRUTH_TABLE",-0.2,0.1,"uA",-0.001,0,-0.000125,0.000353553,94.3988,188.444,94.3988,1,0,0,88.957,91.217
