Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_1",460020,"",0,1,"OFF_PS1600",18,1.79888,"V","P",0.656398,***,""
"OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_1",460030,"",0,1,"OFF_PS1600",18,0.000885018,"V","P",0.656398,***,""
"OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_1",460040,"",0,1,"OFF_PS1600",18,1.79979,"V","P",0.656398,***,""
"OFF_VOLTAGE_LOW_EN_0V_IO_TM_2",460070,"",0,1,"OFF_PS1600",18,0.000771,"V","P",0.656398,***,""
"OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_2",460080,"",0,1,"OFF_PS1600",18,1.7999,"V","P",0.656398,***,""
"OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_2",460090,"",0,1,"OFF_PS1600",18,0.000828102,"V","P",0.656398,***,""
"OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_2",460100,"",0,1,"OFF_PS1600",18,1.80024,"V","P",0.656398,***,""
"OFF_VOLTAGE_LOW_FCB_0V_IO_TM_3",460050,"",0,1,"OFF_PS1600",18,0.000771,"V","P",0.656398,***,""
"OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_3",460060,"",0,1,"OFF_PS1600",18,1.80002,"V","P",0.656398,***,""
"OFF_VOLTAGE_LOW_FCB_0V_IO_TM_4",460110,"",0,1,"OFF_PS1600",18,0.000885,"V","P",0.656398,***,""
"OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_4",460120,"",0,1,"OFF_PS1600",18,1.7999,"V","P",0.656398,***,""
"VSS_T",210010,"",0,1,"SS_DPS128",18,1.04,"V","P",0.322736,***,""
"UVLO_RISING_VDD",350010,"",0,1,"VDD",18,2.71,"V","P",11.4576,***,""
"UVLO_FALLING_VDD",350020,"",0,1,"VDD",18,2.5,"V","P",11.4576,***,""
"UVLO_HYSTERISIS",350030,"",0,1,"VDD",18,0.21,"V","P",11.4576,***,""
"UVLO_RISING_VIN",350040,"",0,1,"VIN1",18,2.61,"V","P",11.4576,***,""
"UVLO_FALLING_VIN",350050,"",0,1,"VIN1",18,2.49,"V","P",11.4576,***,""
"UVLO_HYSTERISIS_VIN",350060,"",0,1,"VIN1",18,0.12,"V","P",11.4576,***,""
"EN_RISING_VDD",360010,"",0,1,"EN",18,0.721443,"V","P",0.837567,***,""
"EN_FALLING_VDD",360020,"",0,1,"EN",18,0.682365,"V","P",0.837567,***,""
"EN_HYSTERISIS",360030,"",0,1,"EN",18,0.0390782,"V","P",0.837567,***,""
"FCB_RISING_VDD",370010,"",0,1,"FCB_PS1600",18,0.714765,"V","P",0.671407,***,""
"FCB_FALLING_VDD",370020,"",0,1,"FCB_PS1600",18,0.684564,"V","P",0.671407,***,""
"FCB_HYSTERISIS",370030,"",0,1,"FCB_PS1600",18,0.0302013,"V","P",0.671407,***,""
"FAULTB_VOL_100UA",380010,"",0,1,"FAULTB_PS1600",18,2.251,"mV","P",0.113136,***,""
"FAULTB_VOL_2MA",380020,"",0,1,"FAULTB_PS1600",18,25.985,"mV","P",0.113136,***,""
"OFF_VOH_100UA",380030,"",0,1,"OFF_PS1600",18,1.79421,"V","P",0.113136,***,""
"OFF_VOL_100UA",380040,"",0,1,"OFF_PS1600",18,5.495,"mV","P",0.113136,***,""
"OFF_VOL_2MA",380050,"",0,1,"OFF_PS1600",18,80.056,"mV","P",0.113136,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700010,"",0,1,"FAULTB_PS1600",18,-4.51408,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700110,"",0,1,"FAULTB_PS1600",18,-4.51408,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"FAULTB_PS1600",18,0.304688,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"FAULTB_PS1600",18,0.152344,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700020,"",0,1,"ITRIP_PS1600",18,-8.54378,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700120,"",0,1,"ITRIP_PS1600",18,-8.54378,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"ITRIP_PS1600",18,0.762484,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"ITRIP_PS1600",18,0.813317,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700030,"",0,1,"OFF_PS1600",18,-7.35943,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700130,"",0,1,"OFF_PS1600",18,-7.35943,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"OFF_PS1600",18,-0.35826,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"OFF_PS1600",18,-0.0511799,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700040,"",0,1,"SS_PS1600",18,-9.46353,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700140,"",0,1,"SS_PS1600",18,-9.46353,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"SS_PS1600",18,-0.0510774,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"SS_PS1600",18,-0.102155,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700050,"",0,1,"VIN1",18,299.606,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700150,"",0,1,"VIN1",18,-300.563,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"VIN1",18,-1.71349,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"VIN1",18,3.72893,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700060,"",0,1,"VOUT1",18,302.09,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700160,"",0,1,"VOUT1",18,-302.138,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"VOUT1",18,2.65209,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"VOUT1",18,-3.9181,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700070,"",0,1,"EN0_PS1600",18,538.344,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700170,"",0,1,"EN0_PS1600",18,-541.796,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"EN0_PS1600",18,0,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"EN0_PS1600",18,0.102659,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700080,"",0,1,"FCB_PS1600",18,-0.36318,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700180,"",0,1,"FCB_PS1600",18,-4.91834,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"FCB_PS1600",18,-0.152017,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"FCB_PS1600",18,-0.253361,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700090,"",0,1,"ISEN_PS1600",18,0.506363,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700190,"",0,1,"ISEN_PS1600",18,-7.88308,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"ISEN_PS1600",18,0,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"ISEN_PS1600",18,-0.716139,"nA","P",0.42333,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",700100,"",0,1,"VBIAS_PS1600",18,786,"nA","P",0.42333,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",700200,"",0,1,"VBIAS_PS1600",18,-850,"nA","P",0.42333,***,""
"DELTA_POS",700210,"",0,1,"VBIAS_PS1600",18,0,"nA","P",0.42333,***,""
"DELTA_NEG",700220,"",0,1,"VBIAS_PS1600",18,-15,"nA","P",0.42333,***,""
"POST_CONTINUITY",400030,"",0,1,"EN0_PS1600",18,-371.173,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"EN0_PS1600",18,0.284463,"mV","P",0.131482,***,""
"POST_CONTINUITY",400020,"",0,1,"FAULTB_PS1600",18,-431.672,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"FAULTB_PS1600",18,0.170738,"mV","P",0.131482,***,""
"POST_CONTINUITY",400050,"",0,1,"FCB_PS1600",18,-371.409,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"FCB_PS1600",18,0.398427,"mV","P",0.131482,***,""
"POST_CONTINUITY",400090,"",0,1,"ISEN_PS1600",18,-358.081,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"ISEN_PS1600",18,0.284582,"mV","P",0.131482,***,""
"POST_CONTINUITY",400080,"",0,1,"ITRIP_PS1600",18,-372.32,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"ITRIP_PS1600",18,0.284582,"mV","P",0.131482,***,""
"POST_CONTINUITY",400040,"",0,1,"OFF_PS1600",18,-365.661,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"OFF_PS1600",18,0.341505,"mV","P",0.131482,***,""
"POST_CONTINUITY",400010,"",0,1,"SS_PS1600",18,-463.913,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"SS_PS1600",18,0.45532,"mV","P",0.131482,***,""
"POST_CONTINUITY",400070,"",0,1,"VBIAS_PS1600",18,-299.068,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VBIAS_PS1600",18,0.341505,"mV","P",0.131482,***,""
"POST_CONTINUITY",400060,"",0,1,"GND_PS1600",18,-352.617,"mV","P",0.131482,***,""
"POST_CONTINUITY",400180,"",0,1,"VIN1",18,-334.808,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN1",18,-0.0267029,"mV","P",0.131482,***,""
"POST_CONTINUITY",400190,"",0,1,"VIN2",18,-335.26,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN2",18,0.0247955,"mV","P",0.131482,***,""
"POST_CONTINUITY",400200,"",0,1,"VIN3",18,-335.125,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN3",18,0.25177,"mV","P",0.131482,***,""
"POST_CONTINUITY",400210,"",0,1,"VIN4_RS1",18,-335.224,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN4_RS1",18,0.225067,"mV","P",0.131482,***,""
"POST_CONTINUITY",400220,"",0,1,"VIN4_RS2",18,-335.041,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN4_RS2",18,0.682831,"mV","P",0.131482,***,""
"POST_CONTINUITY",400230,"",0,1,"VIN5_RS1",18,-335.114,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN5_RS1",18,0.396729,"mV","P",0.131482,***,""
"POST_CONTINUITY",400240,"",0,1,"VIN5_RS2",18,-334.999,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN5_RS2",18,0.574112,"mV","P",0.131482,***,""
"POST_CONTINUITY",400250,"",0,1,"VIN6",18,-335.527,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VIN6",18,-0.28801,"mV","P",0.131482,***,""
"POST_CONTINUITY",400100,"",0,1,"VOUT1",18,-226.322,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT1",18,0.0286102,"mV","P",0.131482,***,""
"POST_CONTINUITY",400110,"",0,1,"VOUT2_RS1",18,-226.093,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT2_RS1",18,0.173569,"mV","P",0.131482,***,""
"POST_CONTINUITY",400120,"",0,1,"VOUT2_RS2",18,-226.358,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT2_RS2",18,-0.0514984,"mV","P",0.131482,***,""
"POST_CONTINUITY",400130,"",0,1,"VOUT3_RS1",18,-226.631,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT3_RS1",18,-0.358582,"mV","P",0.131482,***,""
"POST_CONTINUITY",400140,"",0,1,"VOUT3_RS2",18,-226.114,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT3_RS2",18,0.253677,"mV","P",0.131482,***,""
"POST_CONTINUITY",400150,"",0,1,"VOUT4",18,-226.315,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT4",18,0.00953674,"mV","P",0.131482,***,""
"POST_CONTINUITY",400160,"",0,1,"VOUT5",18,-226.225,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT5",18,0.0610352,"mV","P",0.131482,***,""
"POST_CONTINUITY",400170,"",0,1,"VOUT6",18,-226.044,"mV","P",0.131482,***,""
"Delta",400420,"",0,1,"VOUT6",18,0.310898,"mV","P",0.131482,***,""
"CONTINUITY",10030,"",0,1,"EN0_PS1600",19,-369.466,"mV","P",0.129679,***,""
"CONTINUITY",10020,"",0,1,"FAULTB_PS1600",19,-427.233,"mV","P",0.129679,***,""
"CONTINUITY",10050,"",0,1,"FCB_PS1600",19,-369.303,"mV","P",0.129679,***,""
"CONTINUITY",10090,"",0,1,"ISEN_PS1600",19,-354.438,"mV","P",0.129679,***,""
"CONTINUITY",10080,"",0,1,"ITRIP_PS1600",19,-368.905,"mV","P",0.129679,***,""
"CONTINUITY",10040,"",0,1,"OFF_PS1600",19,-362.416,"mV","P",0.129679,***,""
"CONTINUITY",10010,"",0,1,"SS_PS1600",19,-447.292,"mV","P",0.129679,***,""
"CONTINUITY",10070,"",0,1,"VBIAS_PS1600",19,-296.45,"mV","P",0.129713,***,""
"CONTINUITY",10060,"",0,1,"GND_PS1600",19,-353.869,"mV","P",0.129713,***,""
"CONTINUITY",10180,"",0,1,"VIN1",19,-341.232,"mV","P",0.129713,***,""
"CONTINUITY",10190,"",0,1,"VIN2",19,-341.326,"mV","P",0.129713,***,""
"CONTINUITY",10200,"",0,1,"VIN3",19,-341.366,"mV","P",0.129713,***,""
"CONTINUITY",10210,"",0,1,"VIN4_RS1",19,-341.406,"mV","P",0.129713,***,""
"CONTINUITY",10220,"",0,1,"VIN4_RS2",19,-341.177,"mV","P",0.129713,***,""
"CONTINUITY",10230,"",0,1,"VIN5_RS1",19,-341.64,"mV","P",0.129713,***,""
"CONTINUITY",10240,"",0,1,"VIN5_RS2",19,-341.305,"mV","P",0.129713,***,""
"CONTINUITY",10250,"",0,1,"VIN6",19,-341.434,"mV","P",0.129713,***,""
"CONTINUITY",10100,"",0,1,"VOUT1",19,-226.208,"mV","P",0.129713,***,""
"CONTINUITY",10110,"",0,1,"VOUT2_RS1",19,-226.351,"mV","P",0.129713,***,""
"CONTINUITY",10120,"",0,1,"VOUT2_RS2",19,-226.151,"mV","P",0.129713,***,""
"CONTINUITY",10130,"",0,1,"VOUT3_RS1",19,-226.158,"mV","P",0.129713,***,""
"CONTINUITY",10140,"",0,1,"VOUT3_RS2",19,-226.263,"mV","P",0.129713,***,""
"CONTINUITY",10150,"",0,1,"VOUT4",19,-226.13,"mV","P",0.129713,***,""
"CONTINUITY",10160,"",0,1,"VOUT5",19,-226.555,"mV","P",0.129713,***,""
"CONTINUITY",10170,"",0,1,"VOUT6",19,-226.244,"mV","P",0.129713,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"",0,1,"FAULTB_PS1600",19,-5.68205,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"",0,1,"FAULTB_PS1600",19,-5.68205,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"",0,1,"ITRIP_PS1600",19,-10.3737,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"",0,1,"ITRIP_PS1600",19,-10.3737,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"",0,1,"OFF_PS1600",19,-7.05235,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"",0,1,"OFF_PS1600",19,-7.05235,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"",0,1,"SS_PS1600",19,-9.92322,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"",0,1,"SS_PS1600",19,-9.92322,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"",0,1,"VIN1",19,296.939,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"",0,1,"VIN1",19,-298.929,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"",0,1,"VOUT1",19,300.231,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"",0,1,"VOUT1",19,-300.468,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"",0,1,"EN0_PS1600",19,527.204,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"",0,1,"EN0_PS1600",19,-530.913,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"",0,1,"FCB_PS1600",19,-0.312507,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"",0,1,"FCB_PS1600",19,-5.12103,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"",0,1,"ISEN_PS1600",19,0.557515,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"",0,1,"ISEN_PS1600",19,-8.90614,"nA","P",0.416489,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"",0,1,"VBIAS_PS1600",19,735,"nA","P",0.416489,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"",0,1,"VBIAS_PS1600",19,-819,"nA","P",0.416489,***,""
"RON_200mAVDD_5_VIN_5_20V_Part",90050,"",0,1,"VIN1",19,0.02231,"ohm","P",0.0340162,***,""
"DEVICE_VARIENT_TRUE",90060,"",0,1,"VIN1",19,1,"","P",0.0340162,***,""
"BANKA_BIT5_BLOWN_TRUE",1000001,"",0,1,"OFF_PS1600",19,0,"","P",0.101078,***,""
"EN_FCB_LOW_VOUT_LOW",30010,"",0,1,"VOUT4",19,0.00285912,"V","P",0.232063,***,""
"EN_FCB_LOW_OFF_HIGH",30020,"",0,1,"OFF_PS1600",19,1.97862,"V","P",0.232063,***,""
"FCB_LOW_VOUT_LOW",30030,"",0,1,"VOUT4",19,0.000663757,"V","P",0.232063,***,""
"FCB_LOW_OFF_HIGH",30040,"",0,1,"OFF_PS1600",19,1.97942,"V","P",0.232063,***,""
"EN_LOW_VOUT_LOW",30050,"",0,1,"VOUT4",19,0.00141335,"V","P",0.232063,***,""
"EN_LOW_OFF_HIGH",30060,"",0,1,"OFF_PS1600",19,1.97862,"V","P",0.232063,***,""
"EN_FCB_HIGH_VOUT_HIGH",30070,"",0,1,"VOUT4",19,4.9996,"V","P",0.232063,***,""
"EN_FCB_HIGH_OFF_LOW",30080,"",0,1,"OFF_PS1600",19,0.000714269,"V","P",0.232063,***,""
"FAULT_SET_VOUT_LOW",30090,"",0,1,"VOUT4",19,0.000156403,"V","P",0.232063,***,""
"FAULT_SET_OFF_HIGH",30100,"",0,1,"OFF_PS1600",19,2.02353,"V","P",0.232063,***,""
"FAULT_RESET_VOUT_HIGH",30110,"",0,1,"VOUT4",19,4.99986,"V","P",0.232063,***,""
"FAULT_RESET_OFF_LOW",30120,"",0,1,"OFF_PS1600",19,0.000714269,"V","P",0.232063,***,""
"IVDDDIS_VDD_3_VIN_3",40010,"",0,1,"VDD",19,110.2,"uA","P",0.111014,***,""
"IVINDIS_VDD_3_VIN_3",40050,"",0,1,"VIN1",19,73.3566,"uA","P",0.111014,***,""
"IOFF_VDD_3_VIN_3",40090,"",0,1,"VOUT4",19,-0.475793,"uA","P",0.111014,***,""
"IVDDDIS_VDD_3_VIN_20",40020,"",0,1,"VDD",19,119.909,"uA","P",0.111014,***,""
"IVINDIS_VDD_3_VIN_20",40060,"",0,1,"VIN1",19,103.476,"uA","P",0.111014,***,""
"IOFF_VDD_3_VIN_20",40100,"",0,1,"VOUT4",19,-3.02197,"uA","P",0.111014,***,""
"IVINVDD0_VIN_3",40130,"",0,1,"VIN1",19,70.9649,"uA","P",0.111014,***,""
"IOFFVDD0_VIN_3",40150,"",0,1,"VOUT4",19,0.0673363,"uA","P",0.111014,***,""
"IVDDDIS_VDD_20_VIN_3",40030,"",0,1,"VDD",19,141.397,"uA","P",0.111014,***,""
"IVINDIS_VDD_20_VIN_3",40070,"",0,1,"VIN1",19,73.9833,"uA","P",0.111014,***,""
"IOFF_VDD_20_VIN_3",40110,"",0,1,"VOUT4",19,-3.21068,"uA","P",0.111014,***,""
"IVDDDIS_VDD_20_VIN_20",40040,"",0,1,"VDD",19,146.784,"uA","P",0.111014,***,""
"IVINDIS_VDD_20_VIN_20",40080,"",0,1,"VIN1",19,98.302,"uA","P",0.111014,***,""
"IOFF_VDD_20_VIN_20",40120,"",0,1,"VOUT4",19,-5.10347,"uA","P",0.111014,***,""
"IVINVDD0_VIN_20",40140,"",0,1,"VIN1",19,116.238,"uA","P",0.111014,***,""
"IOFFVDD0_VIN_20",40160,"",0,1,"VOUT4",19,-3.31723,"uA","P",0.111014,***,""
"EN0V_PULLUP_RES",50010,"",0,1,"EN0_PS1600",19,190.321,"Kohm","P",0.0283444,***,""
"EN1V_PULLUP_RES",50020,"",0,1,"EN0_PS1600",19,190.782,"Kohm","P",0.0283444,***,""
"EN0V_Current",50030,"",0,1,"EN0_PS1600",19,-9.45772,"uA","P",0.0283444,***,""
"EN1V_Current",50040,"",0,1,"EN0_PS1600",19,-4.19326,"uA","P",0.0283444,***,""
"IOFF_REVERSE_VOUT_VIN_LEAKAGE_1mA",60030,"",0,1,"VIN",19,-268.034,"mV","P",0.0608893,***,""
"IOFF_REVERSE_VOUT_VIN_LEAKAGE_10mA",60040,"",0,1,"VIN",19,-330.313,"mV","P",0.0608893,***,""
"IOFF_REVERSE_VOUT_VIN_LEAKAGE_100mA",60050,"",0,1,"VIN",19,-209.261,"mV","P",0.0608893,***,""
"LEAKAGE",70010,"",0,1,"EN0_PS1600",19,25.7911,"uA","P",0.1139,***,""
"LEAKAGE",70060,"",0,1,"FAULTB_PS1600",19,0.00616929,"uA","P",0.1139,***,""
"LEAKAGE",70020,"",0,1,"FCB_PS1600",19,0.0867436,"uA","P",0.1139,***,""
"LEAKAGE",70040,"",0,1,"ISEN_PS1600",19,27.4309,"uA","P",0.1139,***,""
"LEAKAGE",70030,"",0,1,"ITRIP_PS1600",19,16.6781,"uA","P",0.1139,***,""
"LEAKAGE",70080,"",0,1,"OFF_PS1600",19,0.07472,"uA","P",0.1139,***,""
"LEAKAGE",70050,"",0,1,"SS_PS1600",19,51.1409,"uA","P",0.1139,***,""
"LEAKAGE",70070,"",0,1,"VBIAS_PS1600",19,28.3875,"uA","P",0.1139,***,""
"LEAKAGE_2V",70090,"",0,1,"OFF_PS1600",19,0.043096,"uA","P",0.1139,***,""
"IVDD_VDD_3_Vin_3",80001,"",0,1,"VDD",19,100.077,"uA","P",0.485876,***,""
"IVIN_VDD_3_Vin_3",80005,"",0,1,"VIN1",19,54.6826,"uA","P",0.485876,***,""
"IVDD_VDD_3_Vin_20",80010,"",0,1,"VDD",19,109.869,"uA","P",0.485876,***,""
"IVIN_VDD_3_Vin_20",80014,"",0,1,"VIN1",19,92.9646,"uA","P",0.485876,***,""
"IVDD_VDD_20_Vin_3",80011,"",0,1,"VDD",19,128.58,"uA","P",0.485876,***,""
"IVIN_VDD_20_Vin_3",80015,"",0,1,"VIN1",19,56.1834,"uA","P",0.485876,***,""
"IVDD_VDD_20_Vin_20",80012,"",0,1,"VDD",19,134.518,"uA","P",0.485876,***,""
"IVIN_VDD_20_Vin_20",80016,"",0,1,"VIN1",19,90.5544,"uA","P",0.485876,***,""
"Scan_test",330010,"_rdi_burst_SCAN_bk4_mp",0,1,"@",19,***," ","P",0.0369624,***,""
"Logic_test",340010,"_rdi_burst_Logic_bk6_mp",0,1,"@",19,***," ","P",0.275324,***,""
"VBIAS_VALUE_CODE0",180020,"",0,1,"VBIAS_PS1600",19,1.97759,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE1",180030,"",0,1,"VBIAS_PS1600",19,1.99615,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE2",180040,"",0,1,"VBIAS_PS1600",19,2.0167,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE3",180050,"",0,1,"VBIAS_PS1600",19,2.03582,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE4",180060,"",0,1,"VBIAS_PS1600",19,2.05694,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE5",180070,"",0,1,"VBIAS_PS1600",19,2.07669,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE6",180080,"",0,1,"VBIAS_PS1600",19,2.09683,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE7",180090,"",0,1,"VBIAS_PS1600",19,2.11664,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE8",180100,"",0,1,"VBIAS_PS1600",19,2.13787,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE9",180110,"",0,1,"VBIAS_PS1600",19,2.15734,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE10",180120,"",0,1,"VBIAS_PS1600",19,2.17754,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE11",180130,"",0,1,"VBIAS_PS1600",19,2.19655,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE12",180140,"",0,1,"VBIAS_PS1600",19,2.21727,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE13",180150,"",0,1,"VBIAS_PS1600",19,2.23725,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE14",180160,"",0,1,"VBIAS_PS1600",19,2.25717,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE15",180170,"",0,1,"VBIAS_PS1600",19,2.27629,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE16",180180,"",0,1,"VBIAS_PS1600",19,1.64976,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE17",180190,"",0,1,"VBIAS_PS1600",19,1.66985,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE18",180200,"",0,1,"VBIAS_PS1600",19,1.69005,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE19",180210,"",0,1,"VBIAS_PS1600",19,1.7098,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE20",180220,"",0,1,"VBIAS_PS1600",19,1.73103,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE21",180230,"",0,1,"VBIAS_PS1600",19,1.7509,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE22",180240,"",0,1,"VBIAS_PS1600",19,1.77127,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE23",180250,"",0,1,"VBIAS_PS1600",19,1.79136,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE24",180260,"",0,1,"VBIAS_PS1600",19,1.81265,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE25",180270,"",0,1,"VBIAS_PS1600",19,1.83252,"V","P",0.827567,***,""
"VBIAS_VALUE_CODE26",180280,"",0,1,"VBIAS_PS1600",19,1.85295,"V","P",0.827567,***,""
