Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Time,TS Time
"IO_TEST","OFF_VOLTAGE_LOW_FCB_0V_IO_TM_4",460110,"Parametric","",0,0.5,"V",0.008227,0.008227,0.008227,0,1.07074,***
"IO_TEST","OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_4",460120,"Parametric","",0,2,"V",1.81043,1.81043,1.81043,0,1.07074,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5",90040,"Parametric","",0,0.3,"ohm",0.031204,0.031204,0.031204,0,0.106153,***
"SCAN","Scan_test",330010,"Functional","_rdi_burst_SCAN_bk4_mp",***,***," ",***,***,***,***,0.152777,***
"Logic","Logic_test",340010,"Functional","_rdi_burst_Logic_bk6_mp",***,***," ",***,***,***,***,0.273008,***
"SS_Threshold_Test","VSS_T",210010,"Parametric","",0,1.5,"V",1.06,1.06,1.06,0,0.499155,***
"UVLO_Threshold","UVLO_RISING_VDD",350010,"Parametric","",0,2.9,"V",2.56667,2.56667,2.56667,0,6.57088,***
"UVLO_Threshold","UVLO_FALLING_VDD",350020,"Parametric","",0,2.7,"V",2.3,2.3,2.3,0,6.57088,***
"UVLO_Threshold","UVLO_HYSTERISIS",350030,"Parametric","",0,0.5,"V",0.266667,0.266667,0.266667,0,6.57088,***
"UVLO_Threshold","UVLO_RISING_VIN",350040,"Parametric","",0,2.9,"V",2.63,2.63,2.63,0,6.57088,***
"UVLO_Threshold","UVLO_FALLING_VIN",350050,"Parametric","",0,2.7,"V",2.46667,2.46667,2.46667,0,6.57088,***
"UVLO_Threshold","UVLO_HYSTERISIS_VIN",350060,"Parametric","",0,0.5,"V",0.163333,0.163333,0.163333,0,6.57088,***
"EN_Rise_Fall_Hysteresis","EN_RISING_VDD",360010,"Parametric","",0,0.9,"V",0.676353,0.676353,0.676353,0,0.916354,***
"EN_Rise_Fall_Hysteresis","EN_FALLING_VDD",360020,"Parametric","",0,0.8,"V",0.649299,0.649299,0.649299,0,0.916354,***
"EN_Rise_Fall_Hysteresis","EN_HYSTERISIS",360030,"Parametric","",0,0.6,"V",0.0270541,0.0270541,0.0270541,0,0.916354,***
"FCB_Rise_Fall_Hysteresis","FCB_RISING_VDD",370010,"Parametric","",0,0.9,"V",0.659118,0.659118,0.659118,0,0.941412,***
"FCB_Rise_Fall_Hysteresis","FCB_FALLING_VDD",370020,"Parametric","",0,0.8,"V",0.651303,0.651303,0.651303,0,0.941412,***
"FCB_Rise_Fall_Hysteresis","FCB_HYSTERISIS",370030,"Parametric","",0,0.6,"V",0.00781563,0.00781563,0.00781563,0,0.941412,***
"Output_characteristics_functional","FAULTB_VOL_100UA",380010,"Parametric","",0,100,"mV",57.062,57.062,57.062,0,0.157762,***
"Output_characteristics_functional","FAULTB_VOL_2MA",380020,"Parametric","",0,500,"mV",92.521,92.521,92.521,0,0.157762,***
"Output_characteristics_functional","OFF_VOH_100UA",380030,"Parametric","",0,5,"V",1.87765,1.87765,1.87765,0,0.157762,***
"Output_characteristics_functional","OFF_VOL_100UA",380040,"Parametric","",0,100,"mV",6.008,6.008,6.008,0,0.157762,***
"Output_characteristics_functional","OFF_VOL_2MA",380050,"Parametric","",0,500,"mV",104.359,104.359,104.359,0,0.157762,***
"Vreftrim","VBIAS_VALUE_CODE1",180030,"Parametric","",0,3,"V",1.93132,1.93132,1.93132,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE2",180040,"Parametric","",0,3,"V",1.94976,1.94976,1.94976,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE3",180050,"Parametric","",0,3,"V",1.96542,1.96542,1.96542,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE4",180060,"Parametric","",0,3,"V",1.98488,1.98488,1.98488,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE5",180070,"Parametric","",0,3,"V",2.00287,2.00287,2.00287,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE6",180080,"Parametric","",0,3,"V",2.02153,2.02153,2.02153,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE7",180090,"Parametric","",0,3,"V",2.03935,2.03935,2.03935,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE8",180100,"Parametric","",0,3,"V",2.05893,2.05893,2.05893,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE9",180110,"Parametric","",0,3,"V",2.07709,2.07709,2.07709,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE10",180120,"Parametric","",0,3,"V",2.09547,2.09547,2.09547,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE11",180130,"Parametric","",0,3,"V",2.11391,2.11391,2.11391,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE12",180140,"Parametric","",0,3,"V",2.13258,2.13258,2.13258,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE13",180150,"Parametric","",0,3,"V",2.15108,2.15108,2.15108,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE14",180160,"Parametric","",0,3,"V",2.16957,2.16957,2.16957,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE15",180170,"Parametric","",0,3,"V",2.18739,2.18739,2.18739,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE16",180180,"Parametric","",0,3,"V",1.61287,1.61287,1.61287,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE17",180190,"Parametric","",0,3,"V",1.63097,1.63097,1.63097,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE18",180200,"Parametric","",0,3,"V",1.64947,1.64947,1.64947,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE19",180210,"Parametric","",0,3,"V",1.66763,1.66763,1.66763,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE20",180220,"Parametric","",0,3,"V",1.68664,1.68664,1.68664,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE21",180230,"Parametric","",0,3,"V",1.70491,1.70491,1.70491,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE22",180240,"Parametric","",0,3,"V",1.72318,1.72318,1.72318,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE23",180250,"Parametric","",0,3,"V",1.74151,1.74151,1.74151,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE24",180260,"Parametric","",0,3,"V",1.76103,1.76103,1.76103,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE25",180270,"Parametric","",0,3,"V",1.7793,1.7793,1.7793,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE26",180280,"Parametric","",0,3,"V",1.79768,1.79768,1.79768,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE27",180290,"Parametric","",0,3,"V",1.81589,1.81589,1.81589,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE28",180300,"Parametric","",0,3,"V",1.83496,1.83496,1.83496,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE29",180310,"Parametric","",0,3,"V",1.85312,1.85312,1.85312,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE30",180320,"Parametric","",0,3,"V",1.87145,1.87145,1.87145,0,4.21548,***
"Vreftrim","VBIAS_VALUE_CODE31",180330,"Parametric","",0,3,"V",1.88943,1.88943,1.88943,0,4.21548,***
"Vreftrim","VREF_TRIM_CODE",180010,"Parametric","",0,31,"Code",26,26,26,0,4.21548,***
"Vreftrim","VBIAS_BEST_FIT_VALUE",180340,"Parametric","",0,3,"V",1.79768,1.79768,1.79768,0,4.21548,***
"SS_Current_Trim","SS_CURRENT_CODE0",220040,"Parametric","",-20,20,"uA",-10.632,-10.632,-10.632,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE1",220050,"Parametric","",-20,20,"uA",-10.758,-10.758,-10.758,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE2",220060,"Parametric","",-20,20,"uA",-10.905,-10.905,-10.905,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE3",220070,"Parametric","",-20,20,"uA",-11.073,-11.073,-11.073,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE4",220080,"Parametric","",-20,20,"uA",-11.207,-11.207,-11.207,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE5",220090,"Parametric","",-20,20,"uA",-11.39,-11.39,-11.39,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE6",220100,"Parametric","",-20,20,"uA",-11.552,-11.552,-11.552,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE7",220110,"Parametric","",-20,20,"uA",-11.707,-11.707,-11.707,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE8",220120,"Parametric","",-20,20,"uA",-11.884,-11.884,-11.884,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE9",220130,"Parametric","",-20,20,"uA",-12.082,-12.082,-12.082,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE10",220140,"Parametric","",-20,20,"uA",-12.27,-12.27,-12.27,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE11",220150,"Parametric","",-20,20,"uA",-12.444,-12.444,-12.444,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE12",220160,"Parametric","",-20,20,"uA",-12.657,-12.657,-12.657,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE13",220170,"Parametric","",-20,20,"uA",-12.848,-12.848,-12.848,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE14",220180,"Parametric","",-20,20,"uA",-13.061,-13.061,-13.061,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE15",220190,"Parametric","",-20,20,"uA",-13.294,-13.294,-13.294,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE16",220200,"Parametric","",-20,20,"uA",-8.755,-8.755,-8.755,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE17",220210,"Parametric","",-20,20,"uA",-8.867,-8.867,-8.867,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE18",220220,"Parametric","",-20,20,"uA",-8.963,-8.963,-8.963,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE19",220230,"Parametric","",-20,20,"uA",-9.052,-9.052,-9.052,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE20",220240,"Parametric","",-20,20,"uA",-9.166,-9.166,-9.166,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE21",220250,"Parametric","",-20,20,"uA",-9.262,-9.262,-9.262,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE22",220260,"Parametric","",-20,20,"uA",-9.369,-9.369,-9.369,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE23",220270,"Parametric","",-20,20,"uA",-9.496,-9.496,-9.496,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE24",220280,"Parametric","",-20,20,"uA",-9.61,-9.61,-9.61,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE25",220290,"Parametric","",-20,20,"uA",-9.709,-9.709,-9.709,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE26",220300,"Parametric","",-20,20,"uA",-9.83,-9.83,-9.83,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE27",220310,"Parametric","",-20,20,"uA",-9.967,-9.967,-9.967,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE28",220320,"Parametric","",-20,20,"uA",-10.081,-10.081,-10.081,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE29",220330,"Parametric","",-20,20,"uA",-10.223,-10.223,-10.223,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE30",220340,"Parametric","",-20,20,"uA",-10.36,-10.36,-10.36,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_CODE31",220350,"Parametric","",-20,20,"uA",-10.482,-10.482,-10.482,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_TRIM_CODE",220030,"Parametric","",0,31,"Code",27,27,27,0,10.1529,***
"SS_Current_Trim","SS_CURRENT_BEST_FIT_VALUE",220360,"Parametric","",-20,20,"uA",-9.967,-9.967,-9.967,0,10.1529,***
"SS_Gain","CURRENT_SS_0P1V_CODE0",230020,"Parametric","",0,3000,"mA",437.725,437.725,437.725,0,15.53,***
"SS_Gain","CURRENT_SS_0P2V_CODE0",230180,"Parametric","",0,3000,"mA",862.512,862.512,862.512,0,15.53,***
"SS_Gain","CURRENT_SS_0P1V_CODE1",230030,"Parametric","",0,3000,"mA",507.269,507.269,507.269,0,15.53,***
