Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Time,TS Time
"SS_Gain","CURRENT_SS_0P2V_CODE4",230220,"Parametric","",0,3500,"mA",1433.79,1483.02,1456.3,18.9027,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE5",230070,"Parametric","",0,3500,"mA",777.6,820.905,796.41,17.114,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE5",230230,"Parametric","",0,3500,"mA",1569.43,1622.99,1593.82,20.608,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE6",230080,"Parametric","",0,3500,"mA",848.276,894.667,867.574,18.5395,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE6",230240,"Parametric","",0,3500,"mA",1703.3,1760.99,1729.26,22.0581,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE7",230090,"Parametric","",0,3500,"mA",916.271,966.902,937.708,20.1251,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE7",230250,"Parametric","",0,3500,"mA",1839.5,1901.24,1867.49,23.7685,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE8",230100,"Parametric","",0,3500,"mA",985.069,1037.34,1007.23,20.7219,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE8",230260,"Parametric","",0,3500,"mA",1969.3,2034.65,1998.51,25.3153,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE9",230110,"Parametric","",0,3500,"mA",1057.26,1113.58,1080.75,22.5209,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE9",230270,"Parametric","",0,3500,"mA",2105.76,2174.08,2136.2,26.4381,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE10",230120,"Parametric","",0,3500,"mA",1127.81,1188.86,1153.43,24.4295,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE10",230280,"Parametric","",0,3500,"mA",2239,2312.76,2271.46,28.6043,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE11",230130,"Parametric","",0,3500,"mA",1197.96,1261.7,1224.28,25.5156,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE11",230290,"Parametric","",0,3500,"mA",2371.27,2449.1,2405.65,30.2097,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE12",230140,"Parametric","",0,3500,"mA",1268.67,1335.89,1296.5,27.0691,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE12",230300,"Parametric","",0,3500,"mA",2503.45,2585.28,2539.27,31.9751,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE13",230150,"Parametric","",0,3500,"mA",1337.35,1409.01,1366.92,28.7016,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE13",230310,"Parametric","",0,3500,"mA",2637.01,2722.73,2674.37,33.4646,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE14",230160,"Parametric","",0,3500,"mA",1408.69,1483.79,1439.58,30.2462,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE14",230320,"Parametric","",0,3500,"mA",2770.05,2857.48,2807.7,34.3819,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE15",230170,"Parametric","",0,3500,"mA",1483.26,1561.33,1515.03,31.5212,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE15",230330,"Parametric","",0,3500,"mA",2902.81,2993.93,2942.06,35.5898,1.15437,***
"SS_Gain","SS_GAIN_TRIM_CODE",230010,"Parametric","",0,15,"Code",8,8,8,0,1.15437,***
"SS_Gain","BEST_CURR_SS_0p2V",230340,"Parametric","",0,3500,"mA",1969.3,2034.65,1998.51,25.3153,1.15437,***
"SS_Gain","BEST_CURR_SS_0p1V",230350,"Parametric","",0,3500,"mA",985.069,1037.34,1007.23,20.7219,1.15437,***
"SS_Gain","BEST_CURR_SS_delta",230360,"Parametric","",0,2000,"mA",984.23,997.313,991.273,4.99773,1.15437,***
"SSoffset_Trim","SS_OFFSET_CURRENT_CODE0",240020,"Parametric","",-550,-0.7,"mA",-470.916,-425.713,-443.369,18.8022,0.74195,***
