Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-8.38146,-6.04557,-6.67524,0.981124,67.9493,65.6814,65.6814,70.2172,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-11.7936,-9.60774,-10.6447,1.02589,64.9841,61.5254,61.5254,68.4428,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-11.7936,-9.60774,-10.6447,1.02589,64.9841,61.5254,61.5254,68.4428,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-11.1676,-8.3528,-9.32519,1.1323,58.8773,56.1321,56.1321,61.6225,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-11.1676,-8.3528,-9.32519,1.1323,58.8773,56.1321,56.1321,61.6225,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-13.1972,-10.3371,-11.6241,1.20183,55.4712,52.2472,52.2472,58.6952,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-13.1972,-10.3371,-11.6241,1.20183,55.4712,52.2472,52.2472,58.6952,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",296.783,304.197,300.763,2.77617,29.4171,23.9224,34.9118,23.9224,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-300.683,-298.514,-299.566,0.835021,97.8019,80.0117,80.0117,115.592,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",297.605,301.381,299.946,1.49901,54.4804,44.4859,64.4749,44.4859,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-301.749,-298.052,-300.223,1.34955,60.5141,49.3443,49.3443,71.684,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",486.618,513.416,500.345,11.6972,5.69935,5.68952,5.70919,5.68952,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-522.02,-495.838,-508.744,11.4927,5.80078,5.54717,5.54717,6.05439,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-1.13504,-0.222989,-0.628344,0.38422,173.512,172.967,172.967,174.057,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-7.46258,-5.68915,-6.31745,0.678479,98.259,95.1553,95.1553,101.363,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",-0.967569,0.0554873,-0.43558,0.373451,178.515,178.126,178.126,178.904,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-13.6494,-8.89216,-10.3756,1.87704,35.517,33.6744,33.6744,37.3595,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",693,767,730.4,34.8396,2.39191,2.20439,2.20439,2.57944,5,5,100,0,0,0,0.539239,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-882,-779,-814.6,43.0209,1.93704,1.43651,1.43651,2.43757,5,5,100,0,0,0,0.539239,***
"IVDDFL_IVINFL_RONFL","","RON_200mAVDD_5_VIN_5",90040,"Parametric","",0.04,0.08,"ohm",0.0658751,0.0669827,0.0662639,0.000427179,15.6063,10.7185,20.494,10.7185,5,5,100,0,0,0,0.103373,***
"IVDDFL_IVINFL_RONFL","","DEVICE_VARIENT_TRUE",90060,"Parametric","",0.5,1.5,"",1,1,1,0,***,***,***,***,5,5,100,0,0,0,0.103373,***
"RON_DIFF_LOAD_CURRENT","","RON_200mA_VDD5_50V_Part",650130,"Parametric","",0.04,0.08,"ohm",0.0498176,0.0507998,0.0501013,0.000406865,16.3854,8.2757,8.2757,24.4952,5,5,100,0,0,0,0.117028,***
"RON_DIFF_LOAD_CURRENT","","RON_500mA_VDD5_50V_Part",650140,"Parametric","",0.04,0.08,"ohm",0.0498619,0.0509653,0.0502447,0.000426923,15.6156,7.99888,7.99888,23.2324,5,5,100,0,0,0,0.117028,***
"RON_DIFF_LOAD_CURRENT","","RON_FL_VDD5_50V_Part",650150,"Parametric","",0.04,0.08,"ohm",0.0500898,0.0511466,0.0504379,0.000420817,15.8422,8.26799,8.26799,23.4164,5,5,100,0,0,0,0.117028,***
"Fuse_Burn_Check","","Device_Read_Fuse_Data",1000002,"Parametric","",0,2.81475e+14,"",0,0,0,0,***,***,***,***,5,5,100,0,0,0,0.173936,***
"Fuse_Burn_Check","","BANKA_BIT5_BLOWN_TRUE",1000001,"Parametric","",0,1,"",0,0,0,0,***,***,***,***,5,5,100,0,0,0,0.173936,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_FCB_LOW_VOUT_LOW",30010,"Parametric","",-0.001,1,"V",-0.000270844,0.000339508,-3.1662e-05,0.000238684,698.972,1.35233,1.35233,1396.59,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_FCB_LOW_OFF_HIGH",30020,"Parametric","",1.6,2.3,"V",1.87983,1.93572,1.9009,0.0208487,5.59588,4.8108,4.8108,6.38096,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","FCB_LOW_VOUT_LOW",30030,"Parametric","",-0.001,0.5,"V",-0.000106812,9.537e-06,-4.00542e-05,5.87111e-05,1422.22,5.45011,5.45011,2838.98,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","FCB_LOW_OFF_HIGH",30040,"Parametric","",1.6,2.3,"V",1.88,1.93634,1.9015,0.0209354,5.5727,4.80048,4.80048,6.34492,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_LOW_VOUT_LOW",30050,"Parametric","",-0.001,0.5,"V",-0.0001297,0.000364304,6.29424e-05,0.000202557,412.23,1.74921,1.74921,822.711,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_LOW_OFF_HIGH",30060,"Parametric","",1.6,2.3,"V",1.87988,1.93606,1.90109,0.0209297,5.57422,4.79527,4.79527,6.35318,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_FCB_HIGH_VOUT_HIGH",30070,"Parametric","",4.85,5.1,"V",5.0005,5.00069,5.00055,7.62653e-05,546.338,434.656,658.021,434.656,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","EN_FCB_HIGH_OFF_LOW",30080,"Parametric","",-0.001,0.5,"V",0.000657,0.000657,0.000657,0,***,***,***,***,5,5,100,0,0,0,0.395111,***
"Gross_Functional_EN_FCB_FAULTB_OFF","","FAULT_SET_VOUT_LOW",30090,"Parametric","",-0.001,0.5,"V",-5.5313e-05,0.000644684,0.000374603,0.000258104,323.512,1.77525,1.77525,645.25,5,5,100,0,0,0,0.395111,***
